tconst,averageRating,numVotes,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
imdb.com/title/tt2582846,7.7,367645,The Fault in Our Stars,The Fault in Our Stars,2014,126,"Drama,Romance"
imdb.com/title/tt0328107,7.7,355255,Man on Fire,Man on Fire,2004,146,"Action,Crime,Drama"
imdb.com/title/tt1605783,7.7,414731,Midnight in Paris,Midnight in Paris,2011,94,"Comedy,Fantasy,Romance"
imdb.com/title/tt1772341,7.7,409914,Wreck-It Ralph,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy"
imdb.com/title/tt1454468,7.7,809653,Gravity,Gravity,2013,91,"Action,Drama,Sci-Fi"
imdb.com/title/tt1119646,7.7,764645,The Hangover,The Hangover,2009,100,Comedy
imdb.com/title/tt2562232,7.7,616002,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119,"Comedy,Drama"
imdb.com/title/tt1024648,7.7,603857,Argo,Argo,2012,120,"Biography,Drama,Thriller"
imdb.com/title/tt0330373,7.7,604315,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,2005,157,"Adventure,Family,Fantasy"
imdb.com/title/tt1270798,7.7,677946,X-Men: First Class,X: First Class,2011,131,"Action,Adventure,Sci-Fi"
imdb.com/title/tt1045658,7.7,696721,Silver Linings Playbook,Silver Linings Playbook,2012,122,"Comedy,Drama,Romance"
imdb.com/title/tt2802144,7.7,649586,Kingsman: The Secret Service,Kingsman: The Secret Service,2014,129,"Action,Adventure,Comedy"
imdb.com/title/tt0424205,7.7,29598,Joyeux Noel,Joyeux Noël,2005,116,"Drama,History,Music"
imdb.com/title/tt0023427,7.7,27544,Scarface,Scarface,1932,93,"Action,Crime,Drama"
imdb.com/title/tt0119822,7.7,293849,As Good as It Gets,As Good as It Gets,1997,139,"Comedy,Drama,Romance"
imdb.com/title/tt0083944,7.7,245208,First Blood,First Blood,1982,93,"Action,Adventure,Thriller"
imdb.com/title/tt0112384,7.7,288461,Apollo 13,Apollo 13,1995,140,"Adventure,Drama,History"
imdb.com/title/tt5362988,7.7,241563,Wind River,Wind River,2017,107,"Crime,Drama,Mystery"
imdb.com/title/tt0104257,7.7,255217,A Few Good Men,A Few Good Men,1992,138,"Drama,Thriller"
imdb.com/title/tt0046816,7.7,27295,The Caine Mutiny,The Caine Mutiny,1954,124,"Drama,War"
imdb.com/title/tt0144117,7.7,236795,The Boondock Saints,The Boondock Saints,1999,108,"Action,Thriller"
imdb.com/title/tt0070544,7.7,30039,Fantastic Planet,La planète sauvage,1973,72,"Animation,Sci-Fi"
imdb.com/title/tt0062467,7.7,30134,Wait Until Dark,Wait Until Dark,1967,108,Thriller
imdb.com/title/tt1979376,7.7,236446,Toy Story 4,Toy Story 4,2019,100,"Adventure,Animation,Comedy"
imdb.com/title/tt7518786,7.7,30313,'83,83,2021,162,"Biography,Drama,History"
imdb.com/title/tt0119250,7.7,30188,Fireworks,Hana-bi,1997,103,"Crime,Drama,Romance"
imdb.com/title/tt0119008,7.7,299080,Donnie Brasco,Donnie Brasco,1997,127,"Biography,Crime,Drama"
imdb.com/title/tt0342172,7.7,25498,Capturing the Friedmans,Capturing the Friedmans,2003,107,"Biography,Crime,Documentary"
imdb.com/title/tt0120265,7.7,29725,Taste of Cherry,Ta'm e guilass,1997,95,Drama
imdb.com/title/tt0107818,7.7,237532,Philadelphia,Philadelphia,1993,125,Drama
imdb.com/title/tt0074084,7.7,25221,1900,Novecento,1976,317,"Drama,History"
imdb.com/title/tt2140465,7.7,28528,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128,"Comedy,Drama,Romance"
imdb.com/title/tt0118845,7.7,27902,Happy Together,Chun gwong cha sit,1997,96,"Drama,Romance"
imdb.com/title/tt0055824,7.7,28731,Cape Fear,Cape Fear,1962,106,"Drama,Thriller"
imdb.com/title/tt0383694,7.7,25301,Vera Drake,Vera Drake,2004,125,"Crime,Drama"
imdb.com/title/tt4912910,7.7,319591,Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller"
imdb.com/title/tt0073440,7.7,25933,Nashville,Nashville,1975,160,"Comedy,Drama,Music"
imdb.com/title/tt0315733,7.7,234079,21 Grams,21 Grams,2003,124,"Crime,Drama,Thriller"
imdb.com/title/tt0151804,7.7,259501,Office Space,Office Space,1999,89,Comedy
imdb.com/title/tt7748244,7.7,25948,Mortal World,Ölümlü Dünya,2018,107,"Action,Comedy,Crime"
imdb.com/title/tt0089218,7.7,263860,The Goonies,The Goonies,1985,114,"Adventure,Comedy,Family"
imdb.com/title/tt0080339,7.7,232267,Airplane!,Airplane!,1980,88,Comedy
imdb.com/title/tt0108550,7.7,231228,What's Eating Gilbert Grape,What's Eating Gilbert Grape,1993,118,Drama
imdb.com/title/tt0100998,7.7,26033,Dreams,Yume,1990,119,"Drama,Fantasy"
imdb.com/title/tt0077651,7.7,264812,Halloween,Halloween,1978,91,"Horror,Thriller"
imdb.com/title/tt0257044,7.7,262743,Road to Perdition,Road to Perdition,2002,117,"Crime,Drama,Thriller"
imdb.com/title/tt0190590,7.7,305282,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",2000,107,"Adventure,Comedy,Crime"
imdb.com/title/tt4900716,7.7,25705,Kapoor & Sons,Kapoor & Sons,2016,132,"Comedy,Drama,Family"
imdb.com/title/tt0381849,7.7,305277,3:10 to Yuma,3:10 to Yuma,2007,122,"Action,Crime,Drama"
imdb.com/title/tt7214762,7.7,25528,Jim & Andy: The Great Beyond,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017,94,Documentary
imdb.com/title/tt0318411,7.7,27060,The Magdalene Sisters,The Magdalene Sisters,2002,114,Drama
imdb.com/title/tt0425210,7.7,309963,Lucky Number Slevin,Lucky Number Slevin,2006,110,"Crime,Drama,Thriller"
imdb.com/title/tt1063669,7.6,107861,The Wave,Die Welle,2008,107,"Drama,Thriller"
imdb.com/title/tt7131622,7.6,682195,Once Upon a Time... In Hollywood,Once Upon a Time in... Hollywood,2019,161,"Comedy,Drama"
imdb.com/title/tt0101410,7.6,119605,Barton Fink,Barton Fink,1991,116,"Comedy,Drama,Thriller"
imdb.com/title/tt0097757,7.6,254707,The Little Mermaid,The Little Mermaid,1989,83,"Adventure,Animation,Comedy"
imdb.com/title/tt0055614,7.6,112013,West Side Story,West Side Story,1961,153,"Crime,Drama,Musical"
imdb.com/title/tt0988045,7.6,618268,Sherlock Holmes,Sherlock Holmes,2009,128,"Action,Adventure,Mystery"
imdb.com/title/tt4481414,7.6,112648,Gifted,Gifted,2017,101,Drama
imdb.com/title/tt0215750,7.6,257834,Enemy at the Gates,Enemy at the Gates,2001,131,"Action,Drama,War"
imdb.com/title/tt3896198,7.6,645063,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,2017,136,"Action,Adventure,Comedy"
imdb.com/title/tt5700672,7.6,207181,Train to Busan,Busanhaeng,2016,118,"Action,Horror,Thriller"
imdb.com/title/tt0181865,7.6,205213,Traffic,Traffic,2000,147,"Crime,Drama,Thriller"
imdb.com/title/tt5649144,7.6,110147,The Florida Project,The Florida Project,2017,111,Drama
imdb.com/title/tt0093409,7.6,253228,Lethal Weapon,Lethal Weapon,1987,109,"Action,Crime,Thriller"
imdb.com/title/tt0427944,7.6,219625,Thank You for Smoking,Thank You for Smoking,2005,92,"Comedy,Drama"
imdb.com/title/tt0086979,7.6,95130,Blood Simple,Blood Simple,1984,99,"Crime,Drama,Thriller"
imdb.com/title/tt0174856,7.6,96135,The Hurricane,The Hurricane,1999,146,"Biography,Drama,Sport"
imdb.com/title/tt0420223,7.6,226629,Stranger Than Fiction,Stranger Than Fiction,2006,113,"Comedy,Drama,Fantasy"
imdb.com/title/tt2582782,7.6,224096,Hell or High Water,Hell or High Water,2016,102,"Action,Crime,Drama"
imdb.com/title/tt0475276,7.6,105373,United 93,United 93,2006,111,"Action,Drama,History"
imdb.com/title/tt0093870,7.6,251555,RoboCop,RoboCop,1987,102,"Action,Crime,Sci-Fi"
imdb.com/title/tt0416320,7.6,215547,Match Point,Match Point,2005,124,"Drama,Romance,Thriller"
imdb.com/title/tt0441909,7.6,100384,Volver,Volver,2006,121,"Comedy,Drama"
imdb.com/title/tt2431286,7.6,99073,Philomena,Philomena,2013,98,"Biography,Comedy,Drama"
imdb.com/title/tt0765443,7.6,239299,Eastern Promises,Eastern Promises,2007,100,"Crime,Drama,Thriller"
imdb.com/title/tt0416449,7.6,799930,300,300,2006,117,"Action,Drama"
imdb.com/title/tt0976051,7.6,240866,The Reader,The Reader,2008,124,"Drama,Romance"
imdb.com/title/tt1855199,7.6,243013,End of Watch,End of Watch,2012,109,"Action,Adventure,Crime"
imdb.com/title/tt0121766,7.6,760340,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,2005,140,"Action,Adventure,Fantasy"
imdb.com/title/tt0241527,7.6,747937,Harry Potter and the Sorcerer's Stone,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy"
imdb.com/title/tt0070034,7.6,102961,Enter the Dragon,Enter the Dragon,1973,102,"Action,Crime,Drama"
imdb.com/title/tt0080120,7.6,100883,The Warriors,The Warriors,1979,93,"Action,Crime,Thriller"
imdb.com/title/tt0266308,7.6,180169,Battle Royale,Batoru rowaiaru,2000,114,"Action,Adventure,Drama"
imdb.com/title/tt1210166,7.6,408795,Moneyball,Moneyball,2011,133,"Biography,Drama,Sport"
imdb.com/title/tt1189073,7.6,149621,The Skin I Live In,La piel que habito,2011,120,"Drama,Horror,Thriller"
imdb.com/title/tt0814314,7.6,299227,Seven Pounds,Seven Pounds,2008,123,Drama
imdb.com/title/tt3416742,7.6,176763,What We Do in the Shadows,What We Do in the Shadows,2014,86,"Comedy,Horror"
imdb.com/title/tt0061852,7.6,177965,The Jungle Book,The Jungle Book,1967,78,"Adventure,Animation,Comedy"
imdb.com/title/tt0277027,7.6,148889,I Am Sam,I Am Sam,2001,132,Drama
imdb.com/title/tt0106677,7.6,178956,Dazed and Confused,Dazed and Confused,1993,103,Comedy
imdb.com/title/tt0307901,7.6,177016,25th Hour,25th Hour,2002,135,Drama
imdb.com/title/tt0082694,7.6,176954,The Road Warrior,Mad Max 2,1981,96,"Action,Adventure,Sci-Fi"
imdb.com/title/tt2103281,7.6,432431,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,2014,130,"Action,Adventure,Drama"
imdb.com/title/tt0265666,7.6,286594,The Royal Tenenbaums,The Royal Tenenbaums,2001,110,"Comedy,Drama"
imdb.com/title/tt0128445,7.6,182338,Rushmore,Rushmore,1998,93,"Comedy,Drama,Romance"
imdb.com/title/tt0387564,7.6,408968,Saw,Saw,2004,103,"Horror,Mystery,Thriller"
imdb.com/title/tt3397884,7.6,414492,Sicario,Sicario,2015,121,"Action,Crime,Drama"
imdb.com/title/tt0230600,7.6,358133,The Others,The Others,2001,101,"Horror,Mystery,Thriller"
imdb.com/title/tt1306980,7.6,326721,50/50,50/50,2011,100,"Comedy,Drama,Romance"
imdb.com/title/tt1542344,7.6,369991,127 Hours,127 Hours,2010,94,"Biography,Drama"
imdb.com/title/tt7668870,7.6,158482,Searching,Searching,2018,102,"Drama,Mystery,Thriller"
imdb.com/title/tt0443543,7.6,368123,The Illusionist,The Illusionist,2006,110,"Drama,Fantasy,Mystery"
imdb.com/title/tt1707386,7.6,324554,Les Misérables,Les Misérables,2012,158,"Drama,Musical,Romance"
imdb.com/title/tt0454848,7.6,364863,Inside Man,Inside Man,2006,129,"Crime,Drama,Mystery"
imdb.com/title/tt0095705,7.6,165142,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,1988,85,"Comedy,Crime"
imdb.com/title/tt1403865,7.6,332701,True Grit,True Grit,2010,110,"Drama,Western"
imdb.com/title/tt0399295,7.6,309969,Lord of War,Lord of War,2005,122,"Crime,Drama"
imdb.com/title/tt0099674,7.6,385913,The Godfather: Part III,The Godfather: Part III,1990,162,"Crime,Drama"
imdb.com/title/tt3682448,7.6,305689,Bridge of Spies,Bridge of Spies,2015,142,"Drama,History,Thriller"
imdb.com/title/tt0054698,7.6,176732,Breakfast at Tiffany's,Breakfast at Tiffany's,1961,115,"Comedy,Drama,Romance"
imdb.com/title/tt0091064,7.6,175505,The Fly,The Fly,1986,96,"Drama,Horror,Sci-Fi"
imdb.com/title/tt0878804,7.6,321941,The Blind Side,The Blind Side,2009,129,"Biography,Drama,Sport"
imdb.com/title/tt1517451,7.6,371431,A Star Is Born,A Star Is Born,2018,136,"Drama,Music,Romance"
imdb.com/title/tt0112864,7.6,381551,Die Hard with a Vengeance,Die Hard: With a Vengeance,1995,128,"Action,Adventure,Thriller"
imdb.com/title/tt3521164,7.6,318183,Moana,Moana,2016,107,"Adventure,Animation,Comedy"
imdb.com/title/tt0075860,7.6,197498,Close Encounters of the Third Kind,Close Encounters of the Third Kind,1977,138,"Drama,Sci-Fi"
imdb.com/title/tt0118929,7.6,197452,Dark City,Dark City,1998,100,"Fantasy,Mystery,Sci-Fi"
imdb.com/title/tt0409459,7.6,539555,Watchmen,Watchmen,2009,162,"Action,Drama,Mystery"
imdb.com/title/tt1485796,7.6,270208,The Greatest Showman,The Greatest Showman,2017,105,"Biography,Drama,Musical"
imdb.com/title/tt1323594,7.6,531276,Despicable Me,Despicable Me,2010,95,"Adventure,Animation,Comedy"
imdb.com/title/tt1318514,7.6,518262,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,105,"Action,Drama,Sci-Fi"
imdb.com/title/tt0417741,7.6,524897,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,2009,153,"Action,Adventure,Family"
imdb.com/title/tt0079116,7.6,130814,Escape from Alcatraz,Escape from Alcatraz,1979,112,"Action,Biography,Crime"
imdb.com/title/tt1156398,7.6,558067,Zombieland,Zombieland,2009,88,"Action,Comedy,Horror"
imdb.com/title/tt0829482,7.6,560416,Superbad,Superbad,2007,113,Comedy
imdb.com/title/tt0486655,7.6,268643,Stardust,Stardust,2007,127,"Adventure,Family,Fantasy"
imdb.com/title/tt0144084,7.6,560663,American Psycho,American Psycho,2000,102,"Crime,Drama,Horror"
imdb.com/title/tt0452623,7.6,268414,Gone Baby Gone,Gone Baby Gone,2007,114,"Crime,Drama,Mystery"
imdb.com/title/tt3076658,7.6,266242,Creed,Creed,2015,133,"Action,Drama,Sport"
imdb.com/title/tt8404614,7.6,120507,The Two Popes,The Two Popes,2019,125,"Biography,Comedy,Drama"
imdb.com/title/tt0104952,7.6,120960,My Cousin Vinny,My Cousin Vinny,1992,120,"Comedy,Crime"
imdb.com/title/tt1899353,7.6,201262,The Raid: Redemption,Serbuan maut,2011,101,"Action,Crime,Thriller"
imdb.com/title/tt0117731,7.6,123822,Star Trek: First Contact,Star Trek: First Contact,1996,111,"Action,Adventure,Drama"
imdb.com/title/tt1250777,7.6,551599,Kick-Ass,Kick-Ass,2010,117,"Action,Comedy,Crime"
imdb.com/title/tt0120863,7.6,184837,The Thin Red Line,The Thin Red Line,1998,170,"Drama,History,War"
imdb.com/title/tt0119116,7.6,461836,The Fifth Element,The Fifth Element,1997,126,"Action,Adventure,Sci-Fi"
imdb.com/title/tt0876563,7.6,138902,Ponyo,Gake no ue no Ponyo,2008,101,"Adventure,Animation,Comedy"
imdb.com/title/tt0106856,7.6,185600,Falling Down,Falling Down,1993,113,"Action,Crime,Drama"
imdb.com/title/tt0116922,7.6,139556,Lost Highway,Lost Highway,1997,134,"Mystery,Thriller"
imdb.com/title/tt0203009,7.6,279680,Moulin Rouge!,Moulin Rouge!,2001,127,"Drama,Musical,Romance"
imdb.com/title/tt3606756,7.6,283334,Incredibles 2,Incredibles 2,2018,118,"Action,Adventure,Animation"
imdb.com/title/tt0441773,7.6,453708,Kung Fu Panda,Kung Fu Panda,2008,92,"Action,Adventure,Animation"
imdb.com/title/tt0120762,7.6,278399,Mulan,Mulan,1998,88,"Adventure,Animation,Comedy"
imdb.com/title/tt0099810,7.6,194709,The Hunt for Red October,The Hunt for Red October,1990,135,"Action,Adventure,Thriller"
imdb.com/title/tt3890160,7.6,508307,Baby Driver,Baby Driver,2017,113,"Action,Crime,Drama"
imdb.com/title/tt0029583,7.6,194697,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,1937,83,"Adventure,Animation,Family"
imdb.com/title/tt0289879,7.6,478885,The Butterfly Effect,The Butterfly Effect,2004,113,"Drama,Sci-Fi,Thriller"
imdb.com/title/tt0314331,7.6,473466,Love Actually,Love Actually,2003,135,"Comedy,Drama,Romance"
imdb.com/title/tt0093748,7.6,138238,"Planes, Trains & Automobiles","Planes, Trains & Automobiles",1987,93,"Comedy,Drama"
imdb.com/title/tt0101605,7.6,35139,The Commitments,The Commitments,1991,118,"Comedy,Drama,Music"
imdb.com/title/tt0078480,7.6,36120,Watership Down,Watership Down,1978,91,"Adventure,Animation,Drama"
imdb.com/title/tt0079588,7.6,35593,The Muppet Movie,The Muppet Movie,1979,95,"Adventure,Comedy,Family"
imdb.com/title/tt0067140,7.6,34072,"Duck, You Sucker!",Giù la testa,1971,157,"Drama,War,Western"
imdb.com/title/tt0024184,7.6,34211,The Invisible Man,The Invisible Man,1933,71,"Horror,Sci-Fi"
imdb.com/title/tt0113670,7.6,34169,A Little Princess,A Little Princess,1995,97,"Drama,Family,Fantasy"
imdb.com/title/tt8108202,7.6,32956,Stree,Stree,2018,128,"Comedy,Horror"
imdb.com/title/tt0120802,7.6,32896,The Red Violin,Le violon rouge,1998,130,"Drama,Music,Mystery"
imdb.com/title/tt6304162,7.6,32646,Loveless,Nelyubov,2017,127,Drama
imdb.com/title/tt14039582,7.6,34418,Drive My Car,Doraibu mai kâ,2021,179,Drama
imdb.com/title/tt7664504,7.6,34633,Three Identical Strangers,Three Identical Strangers,2018,96,"Biography,Documentary,Drama"
imdb.com/title/tt0063374,7.6,34452,The Odd Couple,The Odd Couple,1968,105,Comedy
imdb.com/title/tt0054167,7.6,34665,Peeping Tom,Peeping Tom,1960,101,"Drama,Horror,Thriller"
imdb.com/title/tt0485601,7.6,34939,The Secret of Kells,The Secret of Kells,2009,71,"Adventure,Animation,Family"
imdb.com/title/tt0065988,7.6,34936,Little Big Man,Little Big Man,1970,139,"Adventure,Comedy,Drama"
imdb.com/title/tt0046303,7.6,40067,Shane,Shane,1953,118,"Drama,Western"
imdb.com/title/tt1340107,7.6,39912,In a Better World,Hævnen,2010,118,"Drama,Romance"
imdb.com/title/tt0047673,7.6,42334,White Christmas,White Christmas,1954,120,"Comedy,Musical,Romance"
imdb.com/title/tt0119038,7.6,41012,Le Dîner de Cons,Le dîner de cons,1998,80,Comedy
imdb.com/title/tt0112913,7.6,36548,Fallen Angels,Do lok tin si,1995,99,"Comedy,Crime,Drama"
imdb.com/title/tt7533152,7.6,36439,The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,2019,113,"Biography,Drama,History"
imdb.com/title/tt1078188,7.6,37608,Boy A,Boy A,2007,102,Drama
imdb.com/title/tt3966404,7.6,38123,Mustang,Mustang,2015,97,Drama
imdb.com/title/tt0049261,7.6,38088,Giant,Giant,1956,201,"Drama,Western"
imdb.com/title/tt7212754,7.6,38003,Ludo,Ludo,2020,150,"Action,Comedy,Crime"
imdb.com/title/tt0067959,7.6,25031,Walkabout,Walkabout,1971,100,"Adventure,Drama"
imdb.com/title/tt0048281,7.6,28970,The Ladykillers,The Ladykillers,1955,91,"Comedy,Crime"
imdb.com/title/tt5635086,7.6,29719,God's Own Country,God's Own Country,2017,104,"Drama,Romance"
imdb.com/title/tt0107007,7.6,28901,Gettysburg,Gettysburg,1993,271,"Drama,History,War"
imdb.com/title/tt2980794,7.6,28433,Highway,Highway,2014,133,"Crime,Drama,Romance"
imdb.com/title/tt8108274,7.6,28379,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,2020,135,"Action,Biography,Drama"
imdb.com/title/tt4196848,7.6,28287,Mr. Church,Mr. Church,2016,104,"Comedy,Drama"
imdb.com/title/tt0037017,7.6,28692,Lifeboat,Lifeboat,1944,97,"Drama,War"
imdb.com/title/tt1714210,7.6,29974,Weekend,Weekend,2011,97,"Drama,Romance"
imdb.com/title/tt0072251,7.6,30076,The Taking of Pelham One Two Three,The Taking of Pelham One Two Three,1974,104,"Action,Crime,Thriller"
imdb.com/title/tt0216651,7.6,31412,Vampire Hunter D: Bloodlust,Vampire Hunter D: Bloodlust,2000,103,"Action,Animation,Drama"
imdb.com/title/tt0063518,7.6,31405,Romeo and Juliet,Romeo and Juliet,1968,138,"Drama,Romance"
imdb.com/title/tt3767372,7.6,31357,Piku,Piku,2015,123,"Comedy,Drama"
imdb.com/title/tt0102587,7.6,31203,Only Yesterday,Omohide poro poro,1991,118,"Animation,Drama,Romance"
imdb.com/title/tt0165832,7.6,32224,Interstate 60: Episodes of the Road,Interstate 60: Episodes of the Road,2002,116,"Adventure,Comedy,Drama"
imdb.com/title/tt2359810,7.6,32202,Raanjhanaa,Raanjhanaa,2013,140,"Drama,Romance"
imdb.com/title/tt0038559,7.6,31770,Gilda,Gilda,1946,110,"Drama,Film-Noir,Romance"
imdb.com/title/tt0758742,7.6,30162,Death Note,Death Note: Desu nôto,2006,126,"Crime,Drama,Fantasy"
imdb.com/title/tt0079833,7.6,30129,Lupin III: The Castle of Cagliostro,Rupan sansei: Kariosutoro no shiro,1979,100,"Action,Adventure,Animation"
imdb.com/title/tt0082846,7.6,30971,On Golden Pond,On Golden Pond,1981,109,Drama
imdb.com/title/tt0053459,7.6,30893,Eyes Without a Face,Les yeux sans visage,1960,90,"Drama,Horror"
imdb.com/title/tt1324059,7.6,30788,Wake Up Sid,Wake Up Sid,2009,138,"Comedy,Drama,Romance"
imdb.com/title/tt0061619,7.6,26655,El Dorado,El Dorado,1966,126,"Drama,Romance,Western"
imdb.com/title/tt0373981,7.6,25431,Control,Kontroll,2003,111,"Comedy,Crime,Drama"
imdb.com/title/tt0069097,7.6,26221,"Play It Again, Sam","Play It Again, Sam",1972,85,"Comedy,Romance"
imdb.com/title/tt10083640,7.6,25980,Bhoot Police,Bhoot Police,2021,129,"Comedy,Horror"
imdb.com/title/tt0426578,7.6,27520,Sophie Scholl: The Final Days,Sophie Scholl - Die letzten Tage,2005,120,"Biography,Crime,Drama"
imdb.com/title/tt0106333,7.6,27767,Baazigar,Baazigar,1993,175,"Crime,Drama,Musical"
imdb.com/title/tt11464826,7.6,79475,The Social Dilemma,The Social Dilemma,2020,94,"Documentary,Drama"
imdb.com/title/tt0112579,7.6,79676,The Bridges of Madison County,The Bridges of Madison County,1995,135,"Drama,Romance"
imdb.com/title/tt5461944,7.6,61336,Hotel Mumbai,Hotel Mumbai,2018,123,"Action,Drama,History"
imdb.com/title/tt0419887,7.6,79798,The Kite Runner,The Kite Runner,2007,128,Drama
imdb.com/title/tt0065207,7.6,57304,Where Eagles Dare,Where Eagles Dare,1968,158,"Action,Adventure,War"
imdb.com/title/tt4226388,7.6,57809,Victoria,Victoria,2015,138,"Crime,Drama,Romance"
imdb.com/title/tt0815241,7.6,58919,Religulous,Religulous,2008,101,"Comedy,Documentary,War"
imdb.com/title/tt0111507,7.6,71892,Three Colors: White,Trois couleurs: Blanc,1994,92,"Comedy,Drama,Romance"
